Home Aurelia Icon Audit (manual list, all sizes/contexts)
Root: HomeAurelia-Full-Pack/Core/HomeAurelia-Icons
Columns: path	status	px	visible_ratio	near_black_ratio	electric_blue_ratio	flags
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/folder-documents.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/folder-downloads.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/folder-home.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/folder-music.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/folder-pictures.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/folder-videos.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/internet-mail.png	OK	24x24	0.8819	0.1614	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/internet-web-browser.png	OK	24x24	0.8819	0.1378	0.0827	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/network-firewall.png	OK	24x24	0.8819	0.1457	0.0512	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/network-wireless.png	OK	24x24	0.8819	0.1417	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/office-calendar.png	OK	24x24	0.8819	0.1378	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/preferences-system.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/system-settings.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/system-shutdown.png	OK	24x24	0.8819	0.1220	0.0394	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/system-reboot.png	OK	24x24	0.8819	0.1457	0.0413	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/system-software-install.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/user-trash.png	OK	24x24	0.8819	0.1614	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/utilities-terminal.png	OK	24x24	0.8819	0.1476	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/user-trash-full.png	OK	24x24	0.8819	0.1614	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/user.png	OK	24x24	0.8819	0.1575	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/text-x-generic.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/image-x-generic.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/video-x-generic.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/actions/start-here-kde.png	OK	24x24	0.8819	0.1654	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/accessories-calculator.png	OK	24x24	0.8819	0.1201	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/accessories-text-editor.png	OK	24x24	0.8819	0.1575	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/audio-x-generic.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/bluetooth.png	OK	24x24	0.8819	0.1476	0.0256	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/computer.png	OK	24x24	0.8819	0.1496	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/dialog-question.png	OK	24x24	0.8819	0.1752	0.0157	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/drive-harddisk.png	OK	24x24	0.8819	0.1555	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/folder-documents.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/folder-downloads.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/folder-home.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/folder-music.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/folder-pictures.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/folder-videos.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/internet-mail.png	OK	24x24	0.8819	0.1614	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/internet-web-browser.png	OK	24x24	0.8819	0.1378	0.0827	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/network-firewall.png	OK	24x24	0.8819	0.1457	0.0512	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/network-wireless.png	OK	24x24	0.8819	0.1417	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/office-calendar.png	OK	24x24	0.8819	0.1378	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/preferences-system.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/system-settings.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/system-shutdown.png	OK	24x24	0.8819	0.1220	0.0394	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/system-reboot.png	OK	24x24	0.8819	0.1457	0.0413	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/system-software-install.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/user-trash.png	OK	24x24	0.8819	0.1614	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/utilities-terminal.png	OK	24x24	0.8819	0.1476	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/user-trash-full.png	OK	24x24	0.8819	0.1614	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/user.png	OK	24x24	0.8819	0.1575	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/text-x-generic.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/image-x-generic.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/video-x-generic.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/devices/start-here-kde.png	OK	24x24	0.8819	0.1654	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/accessories-calculator.png	OK	24x24	0.8819	0.1201	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/accessories-text-editor.png	OK	24x24	0.8819	0.1575	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/audio-x-generic.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/bluetooth.png	OK	24x24	0.8819	0.1476	0.0256	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/computer.png	OK	24x24	0.8819	0.1496	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/dialog-question.png	OK	24x24	0.8819	0.1752	0.0157	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/drive-harddisk.png	OK	24x24	0.8819	0.1555	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/folder-documents.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/folder-downloads.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/folder-home.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/folder-music.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/folder-pictures.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/folder-videos.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/internet-mail.png	OK	24x24	0.8819	0.1614	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/internet-web-browser.png	OK	24x24	0.8819	0.1378	0.0827	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/network-firewall.png	OK	24x24	0.8819	0.1457	0.0512	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/network-wireless.png	OK	24x24	0.8819	0.1417	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/office-calendar.png	OK	24x24	0.8819	0.1378	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/preferences-system.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/system-settings.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/system-shutdown.png	OK	24x24	0.8819	0.1220	0.0394	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/system-reboot.png	OK	24x24	0.8819	0.1457	0.0413	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/system-software-install.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/user-trash.png	OK	24x24	0.8819	0.1614	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/utilities-terminal.png	OK	24x24	0.8819	0.1476	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/user-trash-full.png	OK	24x24	0.8819	0.1614	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/user.png	OK	24x24	0.8819	0.1575	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/text-x-generic.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/image-x-generic.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/video-x-generic.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/status/start-here-kde.png	OK	24x24	0.8819	0.1654	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/accessories-calculator.png	OK	24x24	0.8819	0.1201	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/accessories-text-editor.png	OK	24x24	0.8819	0.1575	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/audio-x-generic.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/bluetooth.png	OK	24x24	0.8819	0.1476	0.0256	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/computer.png	OK	24x24	0.8819	0.1496	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/dialog-question.png	OK	24x24	0.8819	0.1752	0.0157	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/drive-harddisk.png	OK	24x24	0.8819	0.1555	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/folder-documents.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/folder-downloads.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/folder-home.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/folder-music.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/folder-pictures.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/folder-videos.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/internet-mail.png	OK	24x24	0.8819	0.1614	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/internet-web-browser.png	OK	24x24	0.8819	0.1378	0.0827	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/network-firewall.png	OK	24x24	0.8819	0.1457	0.0512	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/network-wireless.png	OK	24x24	0.8819	0.1417	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/office-calendar.png	OK	24x24	0.8819	0.1378	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/preferences-system.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/system-settings.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/system-shutdown.png	OK	24x24	0.8819	0.1220	0.0394	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/system-reboot.png	OK	24x24	0.8819	0.1457	0.0413	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/system-software-install.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/user-trash.png	OK	24x24	0.8819	0.1614	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/utilities-terminal.png	OK	24x24	0.8819	0.1476	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/user-trash-full.png	OK	24x24	0.8819	0.1614	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/user.png	OK	24x24	0.8819	0.1575	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/text-x-generic.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/image-x-generic.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/video-x-generic.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/mimetypes/start-here-kde.png	OK	24x24	0.8819	0.1654	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/accessories-calculator.png	OK	24x24	0.8819	0.1201	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/accessories-text-editor.png	OK	24x24	0.8819	0.1575	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/audio-x-generic.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/bluetooth.png	OK	24x24	0.8819	0.1476	0.0256	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/computer.png	OK	24x24	0.8819	0.1496	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/dialog-question.png	OK	24x24	0.8819	0.1752	0.0157	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/drive-harddisk.png	OK	24x24	0.8819	0.1555	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/folder-documents.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/folder-downloads.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/folder-home.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/folder-music.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/folder-pictures.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/folder-videos.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/internet-mail.png	OK	24x24	0.8819	0.1614	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/internet-web-browser.png	OK	24x24	0.8819	0.1378	0.0827	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/network-firewall.png	OK	24x24	0.8819	0.1457	0.0512	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/network-wireless.png	OK	24x24	0.8819	0.1417	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/office-calendar.png	OK	24x24	0.8819	0.1378	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/preferences-system.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/system-settings.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/system-shutdown.png	OK	24x24	0.8819	0.1220	0.0394	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/system-reboot.png	OK	24x24	0.8819	0.1457	0.0413	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/system-software-install.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/user-trash.png	OK	24x24	0.8819	0.1614	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/utilities-terminal.png	OK	24x24	0.8819	0.1476	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/user-trash-full.png	OK	24x24	0.8819	0.1614	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/user.png	OK	24x24	0.8819	0.1575	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/text-x-generic.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/image-x-generic.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/video-x-generic.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/categories/start-here-kde.png	OK	24x24	0.8819	0.1654	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/accessories-calculator.png	OK	24x24	0.8819	0.1201	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/accessories-text-editor.png	OK	24x24	0.8819	0.1575	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/audio-x-generic.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/bluetooth.png	OK	24x24	0.8819	0.1476	0.0256	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/computer.png	OK	24x24	0.8819	0.1496	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/dialog-question.png	OK	24x24	0.8819	0.1752	0.0157	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/drive-harddisk.png	OK	24x24	0.8819	0.1555	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/folder-documents.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/folder-downloads.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/folder-home.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/folder-music.png	OK	24x24	0.8819	0.1496	0.0354	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/folder-pictures.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/folder-videos.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/internet-mail.png	OK	24x24	0.8819	0.1614	0.0551	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/internet-web-browser.png	OK	24x24	0.8819	0.1378	0.0827	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/network-firewall.png	OK	24x24	0.8819	0.1457	0.0512	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/network-wireless.png	OK	24x24	0.8819	0.1417	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/office-calendar.png	OK	24x24	0.8819	0.1378	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/preferences-system.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/system-settings.png	OK	24x24	0.8819	0.1535	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/system-shutdown.png	OK	24x24	0.8819	0.1220	0.0394	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/system-reboot.png	OK	24x24	0.8819	0.1457	0.0413	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/system-software-install.png	OK	24x24	0.8819	0.1772	0.0079	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/user-trash.png	OK	24x24	0.8819	0.1614	0.0276	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/utilities-terminal.png	OK	24x24	0.8819	0.1476	0.0591	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/user-trash-full.png	OK	24x24	0.8819	0.1614	0.0433	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/user.png	OK	24x24	0.8819	0.1575	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/text-x-generic.png	OK	24x24	0.8819	0.1398	0.0472	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/image-x-generic.png	OK	24x24	0.8819	0.1693	0.0610	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/video-x-generic.png	OK	24x24	0.8819	0.1575	0.0531	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/24x24/emblems/start-here-kde.png	OK	24x24	0.8819	0.1654	0.0236	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/accessories-calculator.png	OK	32x32	0.8711	0.1457	0.0628	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/accessories-text-editor.png	OK	32x32	0.8711	0.1715	0.0336	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/audio-x-generic.png	OK	32x32	0.8711	0.1570	0.0359	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/bluetooth.png	OK	32x32	0.8711	0.1670	0.0269	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/computer.png	OK	32x32	0.8711	0.1816	0.0538	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/dialog-question.png	OK	32x32	0.8711	0.1749	0.0235	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/drive-harddisk.png	OK	32x32	0.8711	0.1637	0.0348	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/folder-documents.png	OK	32x32	0.8711	0.1626	0.0583	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/folder-downloads.png	OK	32x32	0.8711	0.1771	0.0045	NO_ELECTRIC_BLUE
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/folder-home.png	OK	32x32	0.8711	0.1614	0.0448	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/folder-music.png	OK	32x32	0.8711	0.1570	0.0359	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/folder-pictures.png	OK	32x32	0.8711	0.1715	0.0561	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/folder-videos.png	OK	32x32	0.8711	0.1771	0.0460	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/internet-mail.png	OK	32x32	0.8711	0.1816	0.0381	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/internet-web-browser.png	OK	32x32	0.8711	0.1659	0.0785	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/network-firewall.png	OK	32x32	0.8711	0.1614	0.0381	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/network-wireless.png	OK	32x32	0.8711	0.1659	0.0269	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/office-calendar.png	OK	32x32	0.8711	0.1614	0.0493	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/preferences-system.png	OK	32x32	0.8711	0.1726	0.0516	
HomeAurelia-Full-Pack/Core/HomeAurelia-Icons/32x32/apps/system-settings.png	OK	32x32	0.8711	0.1726	0.0516	
